movieId,title,genres,year,title_clean,genre_count,decade,rating_avg,rating_count,rating_std,popularity_category,genres_clean,text_features
2060,BASEketball (1998),Comedy,1998,BASEketball,1,1990,2.9945355191256833,183,1.2066540230835712,Popular,comedy,comedy baseketball
2061,Full Tilt Boogie (1997),Documentary,1997,Full Tilt Boogie,1,1990,3.5714285714285716,7,0.9759000729485332,Niche,documentary,documentary full tilt boogie
2062,"Governess, The (1998)",Drama|Romance,1998,"Governess, The",2,1990,3.2,70,1.043961240881944,Popular,drama|romance,"drama|romance governess, the"
2063,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,1997,Seventh Heaven (Le Septième ciel),2,1990,2.5,8,1.7728105208558365,Niche,drama|romance,drama|romance seventh heaven (le septième ciel)
2064,Roger & Me (1989),Comedy|Documentary,1989,Roger & Me,2,1980,4.0739348370927315,798,0.9756366159016334,Blockbuster,comedy|documentary,comedy|documentary roger & me
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,1985,"Purple Rose of Cairo, The",3,1980,3.5991649269311066,479,0.9136799311986971,Blockbuster,comedy|drama|romance,"comedy|drama|romance purple rose of cairo, the"
2066,Out of the Past (1947),Film-Noir,1947,Out of the Past,1,1940,4.150943396226415,106,0.8595951741559312,Popular,filmnoir,film-noir out of the past
2067,Doctor Zhivago (1965),Drama|Romance|War,1965,Doctor Zhivago,3,1960,4.065602836879433,564,0.9615823761579586,Blockbuster,drama|romance|war,drama|romance|war doctor zhivago
2068,Fanny and Alexander (1982),Drama,1982,Fanny and Alexander,1,1980,3.8828125,128,0.9930553643644011,Popular,drama,drama fanny and alexander
2069,"Trip to Bountiful, The (1985)",Drama,1985,"Trip to Bountiful, The",1,1980,3.7857142857142856,140,0.9802782917574238,Popular,drama,"drama trip to bountiful, the"
2070,Tender Mercies (1983),Drama,1983,Tender Mercies,1,1980,3.9053030303030303,264,0.9723019132373849,Blockbuster,drama,drama tender mercies
2071,And the Band Played On (1993),Drama,1993,And the Band Played On,1,1990,3.9298245614035086,171,0.8301590731223183,Popular,drama,drama and the band played on
2072,"'burbs, The (1989)",Comedy,1989,"'burbs, The",1,1980,2.910891089108911,303,1.1077601938323736,Blockbuster,comedy,"comedy 'burbs, the"
2073,Fandango (1985),Comedy,1985,Fandango,1,1980,3.6666666666666665,66,1.0426789952710696,Popular,comedy,comedy fandango
2074,"Night Porter, The (Il Portiere di notte) (1974)",Drama,1974,"Night Porter, The (Il Portiere di notte)",1,1970,3.5238095238095237,21,0.8135752957807666,Moderate,drama,"drama night porter, the (il portiere di notte)"
2075,Mephisto (1981),Drama|War,1981,Mephisto,2,1980,3.740740740740741,81,0.984603699182795,Popular,drama|war,drama|war mephisto
2076,Blue Velvet (1986),Drama|Mystery,1986,Blue Velvet,2,1980,3.7629969418960245,654,1.0632843207243006,Blockbuster,drama|mystery,drama|mystery blue velvet
2077,"Journey of Natty Gann, The (1985)",Adventure|Children's,1985,"Journey of Natty Gann, The",2,1980,3.4935064935064934,154,0.8498116150084737,Popular,adventure|childrens,"adventure|children's journey of natty gann, the"
2078,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,1967,"Jungle Book, The",4,1960,3.816265060240964,664,0.9137662910254871,Blockbuster,animation|childrens|comedy|musical,"animation|children's|comedy|musical jungle book, the"
2079,Kidnapped (1960),Children's|Drama,1960,Kidnapped,2,1960,3.5714285714285716,14,0.5135525910130955,Moderate,childrens|drama,children's|drama kidnapped
2080,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,1955,Lady and the Tramp,5,1950,3.8043981481481484,864,0.9018734762340318,Blockbuster,animation|childrens|comedy|musical|romance,animation|children's|comedy|musical|romance lady and the tramp
2081,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,1989,"Little Mermaid, The",5,1980,3.756521739130435,1035,1.0156623922494403,Blockbuster,animation|childrens|comedy|musical|romance,"animation|children's|comedy|musical|romance little mermaid, the"
2082,"Mighty Ducks, The (1992)",Children's|Comedy,1992,"Mighty Ducks, The",2,1990,2.886426592797784,361,1.0386201988759323,Blockbuster,childrens|comedy,"children's|comedy mighty ducks, the"
2083,"Muppet Christmas Carol, The (1992)",Children's|Musical,1992,"Muppet Christmas Carol, The",2,1990,3.6068702290076335,262,1.0329951867709264,Blockbuster,childrens|musical,"children's|musical muppet christmas carol, the"
2084,Newsies (1992),Children's|Musical,1992,Newsies,2,1990,3.129032258064516,93,1.2530467777417476,Popular,childrens|musical,children's|musical newsies
2085,101 Dalmatians (1961),Animation|Children's,1961,101 Dalmatians,2,1960,3.5964601769911506,565,0.982103077343889,Blockbuster,animation|childrens,animation|children's 101 dalmatians
2086,One Magic Christmas (1985),Drama|Fantasy,1985,One Magic Christmas,2,1980,3.5517241379310347,29,1.020721274972882,Moderate,drama|fantasy,drama|fantasy one magic christmas
2087,Peter Pan (1953),Animation|Children's|Fantasy|Musical,1953,Peter Pan,4,1950,3.65993265993266,594,0.9194418694379454,Blockbuster,animation|childrens|fantasy|musical,animation|children's|fantasy|musical peter pan
2088,Popeye (1980),Adventure|Comedy|Musical,1980,Popeye,3,1980,2.59447983014862,471,1.085244993968061,Blockbuster,adventure|comedy|musical,adventure|comedy|musical popeye
2089,"Rescuers Down Under, The (1990)",Animation|Children's,1990,"Rescuers Down Under, The",2,1990,3.196652719665272,239,0.9910467307786803,Blockbuster,animation|childrens,"animation|children's rescuers down under, the"
2090,"Rescuers, The (1977)",Animation|Children's,1977,"Rescuers, The",2,1970,3.4738955823293174,249,0.9961221611934591,Blockbuster,animation|childrens,"animation|children's rescuers, the"
2091,Return from Witch Mountain (1978),Children's|Sci-Fi,1978,Return from Witch Mountain,2,1970,2.849462365591398,186,1.225373514454816,Popular,childrens|scifi,children's|sci-fi return from witch mountain
2092,"Return of Jafar, The (1993)",Animation|Children's|Musical,1993,"Return of Jafar, The",3,1990,2.4355828220858897,163,1.036594673074441,Popular,animation|childrens|musical,"animation|children's|musical return of jafar, the"
2093,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,1985,Return to Oz,4,1980,2.851449275362319,276,1.1707176047813275,Blockbuster,adventure|childrens|fantasy|scifi,adventure|children's|fantasy|sci-fi return to oz
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,1991,"Rocketeer, The",3,1990,3.108695652173913,736,0.976808873461737,Blockbuster,action|adventure|scifi,"action|adventure|sci-fi rocketeer, the"
2095,"Shaggy D.A., The (1976)",Children's|Comedy,1976,"Shaggy D.A., The",2,1970,2.9734513274336285,113,0.949249487293876,Popular,childrens|comedy,"children's|comedy shaggy d.a., the"
2096,Sleeping Beauty (1959),Animation|Children's|Musical,1959,Sleeping Beauty,3,1950,3.710371819960861,511,0.9173010596460998,Blockbuster,animation|childrens|musical,animation|children's|musical sleeping beauty
2097,Something Wicked This Way Comes (1983),Children's|Horror,1983,Something Wicked This Way Comes,2,1980,3.488262910798122,213,0.9091273476941776,Blockbuster,childrens|horror,children's|horror something wicked this way comes
2098,Son of Flubber (1963),Children's|Comedy,1963,Son of Flubber,2,1960,3.1447368421052633,76,1.1278764396678809,Popular,childrens|comedy,children's|comedy son of flubber
2099,Song of the South (1946),Adventure|Animation|Children's|Musical,1946,Song of the South,4,1940,3.6018099547511313,221,1.0552019970734157,Blockbuster,adventure|animation|childrens|musical,adventure|animation|children's|musical song of the south
2100,Splash (1984),Comedy|Fantasy|Romance,1984,Splash,3,1980,3.4307824591573515,1163,0.8588799033832378,Blockbuster,comedy|fantasy|romance,comedy|fantasy|romance splash
2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,1994,Squanto: A Warrior's Tale,2,1990,3.533333333333333,15,1.245945806357946,Moderate,adventure|drama,adventure|drama squanto: a warrior's tale
2102,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,1940,Steamboat Willie,4,1940,3.3857868020304567,197,1.1081336650516682,Popular,animation|childrens|comedy|musical,animation|children's|comedy|musical steamboat willie
2103,Tall Tale (1994),Adventure|Children's,1994,Tall Tale,2,1990,3.081081081081081,37,0.9538919802105007,Moderate,adventure|childrens,adventure|children's tall tale
2104,Tex (1982),Drama,1982,Tex,1,1980,3.339622641509434,53,0.7830756969602694,Popular,drama,drama tex
2105,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,1982,Tron,4,1980,3.3556701030927836,970,1.0341405421515775,Blockbuster,action|adventure|fantasy|scifi,action|adventure|fantasy|sci-fi tron
2106,Swing Kids (1993),Drama|War,1993,Swing Kids,2,1990,3.2972972972972974,185,1.095069604321056,Popular,drama|war,drama|war swing kids
2107,Halloween: H20 (1998),Horror|Thriller,1998,Halloween: H20,2,1990,2.6884422110552766,199,1.1430143938165669,Popular,horror|thriller,horror|thriller halloween: h20
2108,L.A. Story (1991),Comedy|Romance,1991,L.A. Story,2,1990,3.7066666666666666,825,0.9037498293473186,Blockbuster,comedy|romance,comedy|romance l.a. story
2109,"Jerk, The (1979)",Comedy,1979,"Jerk, The",1,1970,3.743455497382199,573,1.0098188909448371,Blockbuster,comedy,"comedy jerk, the"
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,1982,Dead Men Don't Wear Plaid,3,1980,3.2643051771117166,367,0.9629224611438402,Blockbuster,comedy|crime|thriller,comedy|crime|thriller dead men don't wear plaid
2111,"Man with Two Brains, The (1983)",Comedy,1983,"Man with Two Brains, The",1,1980,3.2275641025641026,312,0.9932941536223866,Blockbuster,comedy,"comedy man with two brains, the"
2112,Grand Canyon (1991),Crime|Drama,1991,Grand Canyon,2,1990,3.4884393063583814,346,0.9963029590243508,Blockbuster,crime|drama,crime|drama grand canyon
2113,Graveyard Shift (1990),Horror|Thriller,1990,Graveyard Shift,2,1990,2.151898734177215,79,1.0988176348885044,Popular,horror|thriller,horror|thriller graveyard shift
2114,"Outsiders, The (1983)",Drama,1983,"Outsiders, The",1,1980,3.6875,256,0.8833980738391641,Blockbuster,drama,"drama outsiders, the"
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure,1984,Indiana Jones and the Temple of Doom,2,1980,3.676131322094055,1127,1.001237215361477,Blockbuster,action|adventure,action|adventure indiana jones and the temple of doom
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,1978,"Lord of the Rings, The",4,1970,3.3333333333333335,438,1.1394058162196152,Blockbuster,adventure|animation|childrens|scifi,"adventure|animation|children's|sci-fi lord of the rings, the"
2117,Nineteen Eighty-Four (1984),Drama|Sci-Fi,1984,Nineteen Eighty-Four,2,1980,3.7194244604316546,278,0.9653100508505923,Blockbuster,drama|scifi,drama|sci-fi nineteen eighty-four
2118,"Dead Zone, The (1983)",Horror|Thriller,1983,"Dead Zone, The",2,1980,3.7024793388429753,363,0.8948405960010393,Blockbuster,horror|thriller,"horror|thriller dead zone, the"
2119,Maximum Overdrive (1986),Horror,1986,Maximum Overdrive,1,1980,2.272108843537415,147,1.107618840089521,Popular,horror,horror maximum overdrive
2120,Needful Things (1993),Drama|Horror,1993,Needful Things,2,1990,2.9421487603305785,242,1.0045334637796932,Blockbuster,drama|horror,drama|horror needful things
2121,Cujo (1983),Horror|Thriller,1983,Cujo,2,1980,2.730612244897959,245,1.0562468511220213,Blockbuster,horror|thriller,horror|thriller cujo
2122,Children of the Corn (1984),Horror|Thriller,1984,Children of the Corn,2,1980,2.4463519313304722,233,1.1663001460957172,Blockbuster,horror|thriller,horror|thriller children of the corn
2123,All Dogs Go to Heaven (1989),Animation|Children's,1989,All Dogs Go to Heaven,2,1980,2.869767441860465,215,1.0419999828961493,Blockbuster,animation|childrens,animation|children's all dogs go to heaven
2124,"Addams Family, The (1991)",Comedy,1991,"Addams Family, The",1,1990,3.169467787114846,714,0.9740636513375746,Blockbuster,comedy,"comedy addams family, the"
2125,Ever After: A Cinderella Story (1998),Drama|Romance,1998,Ever After: A Cinderella Story,2,1990,3.7139423076923075,416,0.9530662433081218,Blockbuster,drama|romance,drama|romance ever after: a cinderella story
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,1998,Snake Eyes,4,1990,2.7454545454545456,495,1.0159928359824975,Blockbuster,action|crime|mystery|thriller,action|crime|mystery|thriller snake eyes
2128,Safe Men (1998),Comedy,1998,Safe Men,1,1990,3.32,25,1.1075498483890767,Moderate,comedy,comedy safe men
2129,"Saltmen of Tibet, The (1997)",Documentary,1997,"Saltmen of Tibet, The",1,1990,3.75,8,1.2817398889233114,Niche,documentary,"documentary saltmen of tibet, the"
2130,Atlantic City (1980),Crime|Drama|Romance,1980,Atlantic City,3,1980,3.8322368421052633,304,0.8758665279275094,Blockbuster,crime|drama|romance,crime|drama|romance atlantic city
2131,Autumn Sonata (Höstsonaten ) (1978),Drama,1978,Autumn Sonata (Höstsonaten ),1,1970,3.7333333333333334,30,1.2576204496597132,Moderate,drama,drama autumn sonata (höstsonaten )
2132,Who's Afraid of Virginia Woolf? (1966),Drama,1966,Who's Afraid of Virginia Woolf?,1,1960,4.074074074074074,297,0.9592550078942361,Blockbuster,drama,drama who's afraid of virginia woolf?
2133,Adventures in Babysitting (1987),Adventure|Comedy,1987,Adventures in Babysitting,2,1980,3.2754158964879854,541,1.0018159728096088,Blockbuster,adventure|comedy,adventure|comedy adventures in babysitting
2134,Weird Science (1985),Comedy,1985,Weird Science,1,1980,3.4235294117647057,510,0.9387087723309753,Blockbuster,comedy,comedy weird science
2135,Doctor Dolittle (1967),Adventure|Musical,1967,Doctor Dolittle,2,1960,3.2016806722689077,238,0.9641666954354357,Blockbuster,adventure|musical,adventure|musical doctor dolittle
2136,"Nutty Professor, The (1963)",Comedy,1963,"Nutty Professor, The",1,1960,3.1486486486486487,222,1.0335866354627532,Blockbuster,comedy,"comedy nutty professor, the"
2137,Charlotte's Web (1973),Animation|Children's,1973,Charlotte's Web,2,1970,3.8229376257545273,497,0.9250310708234107,Blockbuster,animation|childrens,animation|children's charlotte's web
2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,1978,Watership Down,4,1970,3.8426229508196723,305,0.9112706239802872,Blockbuster,animation|childrens|drama|fantasy,animation|children's|drama|fantasy watership down
2139,"Secret of NIMH, The (1982)",Animation|Children's,1982,"Secret of NIMH, The",2,1980,3.850948509485095,369,0.962337179934871,Blockbuster,animation|childrens,"animation|children's secret of nimh, the"
2140,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,1982,"Dark Crystal, The",3,1980,3.652112676056338,710,0.9887033515309395,Blockbuster,childrens|fantasy|scifi,"children's|fantasy|sci-fi dark crystal, the"
2141,"American Tail, An (1986)",Animation|Children's|Comedy,1986,"American Tail, An",3,1980,3.4282178217821784,404,0.9874124854668334,Blockbuster,animation|childrens|comedy,"animation|children's|comedy american tail, an"
2142,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,1991,"American Tail: Fievel Goes West, An",3,1990,2.8308457711442787,201,1.0204135343548357,Blockbuster,animation|childrens|comedy,"animation|children's|comedy american tail: fievel goes west, an"
2143,Legend (1985),Adventure|Fantasy|Romance,1985,Legend,3,1980,3.2704225352112677,355,1.060379737731391,Blockbuster,adventure|fantasy|romance,adventure|fantasy|romance legend
2144,Sixteen Candles (1984),Comedy,1984,Sixteen Candles,1,1980,3.710709318497914,719,0.901737365373542,Blockbuster,comedy,comedy sixteen candles
2145,Pretty in Pink (1986),Comedy|Drama|Romance,1986,Pretty in Pink,3,1980,3.3665223665223665,693,0.9035121891108316,Blockbuster,comedy|drama|romance,comedy|drama|romance pretty in pink
2146,St. Elmo's Fire (1985),Drama|Romance,1985,St. Elmo's Fire,2,1980,3.1107954545454546,352,0.9617750939077868,Blockbuster,drama|romance,drama|romance st. elmo's fire
2147,"Clan of the Cave Bear, The (1986)",Drama,1986,"Clan of the Cave Bear, The",1,1980,2.54978354978355,231,0.980633090046135,Blockbuster,drama,"drama clan of the cave bear, the"
2148,House (1986),Comedy|Horror,1986,House,2,1980,2.8855421686746987,166,1.0977257514897578,Popular,comedy|horror,comedy|horror house
2149,House II: The Second Story (1987),Comedy|Horror,1987,House II: The Second Story,2,1980,2.2524271844660193,103,1.117757266100483,Popular,comedy|horror,comedy|horror house ii: the second story
2150,"Gods Must Be Crazy, The (1980)",Comedy,1980,"Gods Must Be Crazy, The",1,1980,3.726618705035971,695,1.0228354906141996,Blockbuster,comedy,"comedy gods must be crazy, the"
2151,"Gods Must Be Crazy II, The (1989)",Comedy,1989,"Gods Must Be Crazy II, The",1,1980,3.171875,128,1.1231940885839464,Popular,comedy,"comedy gods must be crazy ii, the"
2152,Air Bud: Golden Receiver (1998),Children's|Comedy,1998,Air Bud: Golden Receiver,2,1990,2.1159420289855073,69,1.243054017614515,Popular,childrens|comedy,children's|comedy air bud: golden receiver
2153,"Avengers, The (1998)",Action|Adventure,1998,"Avengers, The",2,1990,1.9965277777777777,288,1.0443084966423974,Blockbuster,action|adventure,"action|adventure avengers, the"
2154,How Stella Got Her Groove Back (1998),Drama|Romance,1998,How Stella Got Her Groove Back,2,1990,2.7857142857142856,140,1.1110026211737227,Popular,drama|romance,drama|romance how stella got her groove back
2155,"Slums of Beverly Hills, The (1998)",Comedy,1998,"Slums of Beverly Hills, The",1,1990,3.3146067415730336,267,0.9763616551301657,Blockbuster,comedy,"comedy slums of beverly hills, the"
2156,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,1997,"Best Man, The (Il Testimone dello sposo)",2,1990,3.7777777777777777,9,1.3017082793177757,Niche,comedy|drama,"comedy|drama best man, the (il testimone dello sposo)"
2157,"Chambermaid on the Titanic, The (1998)",Romance,1998,"Chambermaid on the Titanic, The",1,1990,3.25,20,1.2085223687584243,Moderate,romance,"romance chambermaid on the titanic, the"
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,1996,"Henry: Portrait of a Serial Killer, Part 2",2,1990,2.6,20,1.5008769366431642,Moderate,crime|horror,"crime|horror henry: portrait of a serial killer, part 2"
2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror,1990,Henry: Portrait of a Serial Killer,2,1990,3.4794520547945207,219,1.17827726493287,Blockbuster,crime|horror,crime|horror henry: portrait of a serial killer
2160,Rosemary's Baby (1968),Horror|Thriller,1968,Rosemary's Baby,2,1960,3.818820224719101,712,1.057840467307774,Blockbuster,horror|thriller,horror|thriller rosemary's baby
2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,1984,"NeverEnding Story, The",3,1980,3.6051502145922747,699,1.0469093955834199,Blockbuster,adventure|childrens|fantasy,"adventure|children's|fantasy neverending story, the"
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,1990,"NeverEnding Story II: The Next Chapter, The",3,1990,2.4124293785310735,177,1.1552564044579405,Popular,adventure|childrens|fantasy,"adventure|children's|fantasy neverending story ii: the next chapter, the"
2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror,1980,Attack of the Killer Tomatoes!,2,1980,2.6067961165048543,206,1.1752539641200819,Blockbuster,comedy|horror,comedy|horror attack of the killer tomatoes!
2164,Surf Nazis Must Die (1987),Drama,1987,Surf Nazis Must Die,1,1980,2.05,20,1.190974832912761,Moderate,drama,drama surf nazis must die
2165,Your Friends and Neighbors (1998),Drama,1998,Your Friends and Neighbors,1,1990,3.376146788990826,109,1.128658584548802,Popular,drama,drama your friends and neighbors
2166,Return to Paradise (1998),Drama|Romance,1998,Return to Paradise,2,1990,3.5208333333333335,144,1.023969719285676,Popular,drama|romance,drama|romance return to paradise
2167,Blade (1998),Action|Adventure|Horror,1998,Blade,3,1990,3.477132262051916,809,1.0933116571967607,Blockbuster,action|adventure|horror,action|adventure|horror blade
2168,Dance with Me (1998),Drama|Romance,1998,Dance with Me,2,1990,3.0759493670886076,79,1.0349303444755404,Popular,drama|romance,drama|romance dance with me
2169,Dead Man on Campus (1998),Comedy,1998,Dead Man on Campus,1,1990,2.6769230769230767,130,1.2085957295340009,Popular,comedy,comedy dead man on campus
2170,Wrongfully Accused (1998),Action|Comedy,1998,Wrongfully Accused,2,1990,2.5528455284552845,123,1.2492834144874607,Popular,action|comedy,action|comedy wrongfully accused
2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,1998,"Next Stop, Wonderland",3,1990,3.688775510204082,196,1.0278563855645844,Popular,comedy|drama|romance,"comedy|drama|romance next stop, wonderland"
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,1988,"Navigator: A Mediaeval Odyssey, The",3,1980,3.5636363636363635,110,1.0965105012718754,Popular,adventure|fantasy|scifi,"adventure|fantasy|sci-fi navigator: a mediaeval odyssey, the"
2174,Beetlejuice (1988),Comedy|Fantasy,1988,Beetlejuice,2,1980,3.5678929765886287,1495,0.9683266673613108,Blockbuster,comedy|fantasy,comedy|fantasy beetlejuice
2175,Déjà Vu (1997),Drama|Romance,1997,Déjà Vu,2,1990,3.8333333333333335,18,1.0431851677040118,Moderate,drama|romance,drama|romance déjà vu
2176,Rope (1948),Thriller,1948,Rope,1,1940,3.8952879581151834,191,0.826870317466325,Popular,thriller,thriller rope
2177,Family Plot (1976),Comedy|Thriller,1976,Family Plot,2,1970,3.216867469879518,83,0.8978048129864136,Popular,comedy|thriller,comedy|thriller family plot
2178,Frenzy (1972),Thriller,1972,Frenzy,1,1970,3.663157894736842,95,0.8201002314946926,Popular,thriller,thriller frenzy
2179,Topaz (1969),Thriller,1969,Topaz,1,1960,3.1538461538461537,39,0.960768922830523,Moderate,thriller,thriller topaz
2180,Torn Curtain (1966),Thriller,1966,Torn Curtain,1,1960,3.3275862068965516,58,0.9438244527989035,Popular,thriller,thriller torn curtain
2181,Marnie (1964),Thriller,1964,Marnie,1,1960,3.5677966101694913,118,0.9196693344755685,Popular,thriller,thriller marnie
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,1956,"Wrong Man, The",3,1950,3.5816326530612246,98,0.9072840334059127,Popular,drama|filmnoir|thriller,"drama|film-noir|thriller wrong man, the"
2183,"Man Who Knew Too Much, The (1956)",Thriller,1956,"Man Who Knew Too Much, The",1,1950,3.9329608938547485,179,0.8715075751353502,Popular,thriller,"thriller man who knew too much, the"
2184,"Trouble with Harry, The (1955)",Mystery|Thriller,1955,"Trouble with Harry, The",2,1950,3.598639455782313,147,0.955588206903112,Popular,mystery|thriller,"mystery|thriller trouble with harry, the"
2185,I Confess (1953),Thriller,1953,I Confess,1,1950,3.588235294117647,17,0.9393364366277243,Moderate,thriller,thriller i confess
2186,Strangers on a Train (1951),Film-Noir|Thriller,1951,Strangers on a Train,2,1950,4.304979253112033,482,0.7925957378933322,Blockbuster,filmnoir|thriller,film-noir|thriller strangers on a train
2187,Stage Fright (1950),Mystery|Thriller,1950,Stage Fright,2,1950,3.576923076923077,26,0.9454343731037887,Moderate,mystery|thriller,mystery|thriller stage fright
2188,54 (1998),Drama,1998,54,1,1990,2.7644787644787643,259,1.0354813969282666,Blockbuster,drama,drama 54
2189,I Married A Strange Person (1997),Animation,1997,I Married A Strange Person,1,1990,3.7142857142857144,21,0.8451542547285166,Moderate,animation,animation i married a strange person
2190,Why Do Fools Fall In Love? (1998),Drama,1998,Why Do Fools Fall In Love?,1,1990,2.8461538461538463,52,1.0362945940567247,Popular,drama,drama why do fools fall in love?
2191,"Merry War, A (1997)",Comedy,1997,"Merry War, A",1,1990,2.8,10,0.9189365834726815,Niche,comedy,"comedy merry war, a"
2192,See the Sea (Regarde la mer) (1997),Drama,1997,See the Sea (Regarde la mer),1,1990,3.2857142857142856,7,1.7043362064926935,Niche,drama,drama see the sea (regarde la mer)
2193,Willow (1988),Action|Adventure|Fantasy,1988,Willow,3,1980,3.4962593516209477,802,1.002175397901176,Blockbuster,action|adventure|fantasy,action|adventure|fantasy willow
2194,"Untouchables, The (1987)",Action|Crime|Drama,1987,"Untouchables, The",3,1980,4.007985803016859,1127,0.7923525058845786,Blockbuster,action|crime|drama,"action|crime|drama untouchables, the"
2195,Dirty Work (1998),Comedy,1998,Dirty Work,1,1990,3.0074074074074075,135,1.142766323486116,Popular,comedy,comedy dirty work
2196,Knock Off (1998),Action,1998,Knock Off,1,1990,2.4444444444444446,27,1.0127393670836664,Moderate,action,action knock off
2197,Firelight (1997),Drama,1997,Firelight,1,1990,4.181818181818182,11,1.1677484162422844,Moderate,drama,drama firelight
2200,Under Capricorn (1949),Drama,1949,Under Capricorn,1,1940,2.5,8,0.5345224838248488,Niche,drama,drama under capricorn
2201,"Paradine Case, The (1947)",Drama,1947,"Paradine Case, The",1,1940,3.4,20,0.8207826816681232,Moderate,drama,"drama paradine case, the"
2202,Lifeboat (1944),Drama|Thriller|War,1944,Lifeboat,3,1940,3.943661971830986,213,0.9248251840467132,Blockbuster,drama|thriller|war,drama|thriller|war lifeboat
2203,Shadow of a Doubt (1943),Film-Noir|Thriller,1943,Shadow of a Doubt,2,1940,4.2703862660944205,233,0.8508759817754235,Blockbuster,filmnoir|thriller,film-noir|thriller shadow of a doubt
2204,Saboteur (1942),Thriller,1942,Saboteur,1,1940,3.8202247191011236,89,0.8602562746172712,Popular,thriller,thriller saboteur
2205,Mr. & Mrs. Smith (1941),Comedy,1941,Mr. & Mrs. Smith,1,1940,3.515151515151515,33,1.0931952056132324,Moderate,comedy,comedy mr. & mrs. smith
2206,Suspicion (1941),Mystery|Thriller,1941,Suspicion,2,1940,4.0119760479041915,167,0.8780319171964149,Popular,mystery|thriller,mystery|thriller suspicion
2207,Jamaica Inn (1939),Drama,1939,Jamaica Inn,1,1930,2.875,8,0.991031208965115,Niche,drama,drama jamaica inn
2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,1938,"Lady Vanishes, The",4,1930,4.185929648241206,199,0.8590592782285058,Popular,comedy|mystery|romance|thriller,"comedy|mystery|romance|thriller lady vanishes, the"
2209,Young and Innocent (1937),Crime|Thriller,1937,Young and Innocent,2,1930,3.3,10,1.2516655570345727,Niche,crime|thriller,crime|thriller young and innocent
2210,Sabotage (1936),Thriller,1936,Sabotage,1,1930,3.7037037037037037,54,0.8384538697412856,Popular,thriller,thriller sabotage
2211,Secret Agent (1936),Thriller,1936,Secret Agent,1,1930,3.526315789473684,19,1.3067525929498998,Moderate,thriller,thriller secret agent
2212,"Man Who Knew Too Much, The (1934)",Thriller,1934,"Man Who Knew Too Much, The",1,1930,3.8359375,128,0.9455852143713939,Popular,thriller,"thriller man who knew too much, the"
2215,Rich and Strange (1932),Comedy|Romance,1932,Rich and Strange,2,1930,3.5,12,0.9045340337332907,Moderate,comedy|romance,comedy|romance rich and strange
2219,Murder! (1930),Mystery|Thriller,1930,Murder!,2,1930,3.4,10,1.0749676997731399,Niche,mystery|thriller,mystery|thriller murder!
2221,Blackmail (1929),Thriller,1929,Blackmail,1,1920,3.090909090909091,11,1.4459976109624424,Moderate,thriller,thriller blackmail
2227,"Lodger, The (1926)",Thriller,1926,"Lodger, The",1,1920,3.5238095238095237,21,1.1670067531530235,Moderate,thriller,"thriller lodger, the"
2231,Rounders (1998),Crime|Drama,1998,Rounders,2,1990,3.608695652173913,345,0.8493737656244402,Blockbuster,crime|drama,crime|drama rounders
2232,Cube (1997),Sci-Fi|Thriller,1997,Cube,2,1990,3.467811158798283,233,1.1141886325990205,Blockbuster,scifi|thriller,sci-fi|thriller cube
2233,Digging to China (1998),Drama,1998,Digging to China,1,1990,1.6,5,0.5477225575051661,Niche,drama,drama digging to china
2234,Let's Talk About Sex (1998),Drama,1998,Let's Talk About Sex,1,1990,1.875,8,0.8345229603962803,Niche,drama,drama let's talk about sex
2236,Simon Birch (1998),Drama,1998,Simon Birch,1,1990,3.608910891089109,202,1.0464437773166668,Blockbuster,drama,drama simon birch
